EvaLee_direct,Zofia_direct,Yuri_direct,Other_direct,transcript_Eng,transcript_Chn
,./audio_RA2/Zofia/SovietWar/RA2_csofu06.mp3,,,The V3 Launcher has extreme range capabilities coupled with devastating damage potential. Destruction guaranteed. Just don't leave it undefended.,V3火箭发射车是十分长程的武器，具有无比伦比的潜在破坏力。肯定能造成浩劫般的伤害，但不要让其没有防备
,./audio_RA2/Zofia/SovietWar/RA2_csofu07.mp3,,,The appropriately named Apocalypse Tank is war in a can. It can attack any ground or air targets and be expected to be the last unit standing.,车如其名的天启坦克，是完美结合的战争武器。天启坦克能攻击任何地面或空中目标，也是能在战场上存活最久的部队
,./audio_RA2/Zofia/SovietWar/RA2_csofu08.mp3,,,"They may be slow, but the Kirov Airships can take great punishment and deliver even more.",虽然基洛夫空艇的速度不快，但能造成大量的破坏，并且不停的攻击
,./audio_RA2/Zofia/SovietWar/RA2_csofu09.mp3,,,The Sea Scorpion is a fast-attack sea raider. It can't win the war for you but you can't win the war without it. It is your only anti-air defense on the water.,海蠍是快速攻击海上突袭舰。虽然不能为您赢得战争，但没有它您也肯定赢不了。这是您在水面上的唯一防空武器
,./audio_RA2/Zofia/SovietWar/RA2_csofu10.mp3,,,"I don't agree with this kind of experimentation, but you cannot deny the results. A Giant Squid can immobilize and eventually destroy any sea vessel.",我不同意这类实验，但您无法否认实验的成果。巨型乌贼能让任何海上舰艇动弹不得，最后还能将之摧毁
,./audio_RA2/Zofia/SovietWar/RA2_csofu11.mp3,,,"The Typhoon Attack Sub is undetectable by normal Allied units, but look out for Allied Dolphins and Destroyers.",台风级攻击潜艇对一般盟军部队来说神出鬼没，但请提防盟军海豚及驱逐舰
,./audio_RA2/Zofia/SovietWar/RA2_csofu15.mp3,,,"The Tesla Troopers have powerful weapons, but they are useless against buildings. They also make excellent base defense as they can over-power Tesla Coils with their weapons.",磁爆步兵有威力强大的武器，但他们对建筑物无法造成客观的伤害。磁爆步兵也是优秀的基地防御力量，因为他们能用自己的武器加强磁爆线圈的威力
,./audio_RA2/Zofia/SovietWar/RA2_csofu16.mp3,,,"The Soviet Engineer can repair buildings or capture enemy buildings, if you can get them past defenses.",苏联工程师能修复建筑物，倘若您能让他们穿越敌方防线，还能占领敌方建筑
,./audio_RA2/Zofia/SovietWar/RA2_csofu18.mp3,,,Crazy Ivan can plant bombs on enemy buildings or perhaps a Conscript would agree to carry them for you.,疯狂伊文能在敌人建筑上装置炸弹，又或者说不定哪个动员兵肯替您背上几个
,./audio_RA2/Zofia/SovietWar/RA2_csofu19.mp3,,,The Allies cannot match our nuclear power. Deploy the Desolator to sterilize an area.,盟军无法与我们的核力量匹敌。部署辐射工兵，让任何区域变得寸草不生
,./audio_RA2/Zofia/SovietWar/RA2_csofu20.mp3,,,"Our most top-secret weapon, the PsiCorps is useful for quickly turning Allied units to our side.",超能力部队是我们最高机密的武器，可以迅速将盟军部队转化为我方所用
,./audio_RA2/Zofia/SovietWar/RA2_csofu21.mp3,,,"Commander, this Allied GI is a well trained soldier capable of quickly deploying a heavy machine gun when stationed within buildings or deployed with his sandbag nest.",指挥官，这名盟军大兵训练精良，在建筑物内驻守或垒起沙袋时，能迅速架起重机枪
,./audio_RA2/Zofia/SovietWar/RA2_csofu25.mp3,,,These arrogant Allied Spies believe their disguises will allow them to infiltrate our buildings. They will soon find that the only thing they can infiltrate is our faithful dogs' stomachs.,这些傲慢的盟军间谍以为他们的伪装能成功的渗透我方建筑。他们很快就会发现自己唯一能渗透的就是我们忠心警犬的胃里
,./audio_RA2/Zofia/SovietWar/RA2_csofu26.mp3,,,The Allied Rocketeers are men who hurl themselves through the air thanks to some jet-pack strapped to them in the hopes of wounding one of our tanks or buildings. Fools.,盟军火箭飞行兵是利用火箭喷射背包让自己飞到天空中，看看能不能攻击我方坦克或建筑的兵种。真是痴人说梦
,./audio_RA2/Zofia/SovietWar/RA2_csofu27.mp3,,,"Commander, beware these Chrono Legionnaires. They use some unknown technology to teleport themselves anywhere and then simply erase our forces.",指挥官，当心这些时空军团兵。他们利用一些未探明的科技，将自己四处传送，然后轻轻松松将我方部队给抹除掉
,./audio_RA2/Zofia/SovietWar/RA2_csofu30.mp3,,,"Comrade, this Prism Tank of the Allies is a dangerous threat to our massed forces. Its directed energy weapon has no trouble harming many of our forces in a single shot.",指挥官，这辆盟军的光稜坦克对我们大军来说是很大的威胁。光稜坦克能直接射出能量武器，一击就能伤害我方许多部队
,./audio_RA2/Zofia/SovietWar/RA2_csofu31.mp3,,,"Another annoying trick of the Allies, their Mirage Tank can mask itself as almost any object nearby it and then remain concealed and fire upon us.",盟军另一项讨人厌的把戏，他们的幻影坦克能伪装成附近任何物体，然后隐藏不动，再开火攻击我们
,./audio_RA2/Zofia/SovietWar/RA2_csofu33.mp3,,,"The Allied Intruder is an airborne threat to any of our forces who do not have adequate anti-air support. It does not stand up well to flak, Commander.",盟军的入侵者战机是对我方任何没有适当防空支持的部队的空中威胁。但对防空炮很弱，指挥官
,./audio_RA2/Zofia/SovietWar/RA2_ms1so01.mp3,,,"Commander, this is the first step in our glorious conquest. Victory here is crucial! Remember, we must crush the Pentagon - above all else, the Pentagon must be destroyed!",指挥官，这是我们光荣胜利的第一步。在此地的胜利具有决定性的意义！记住，我们必须粉碎五角大厦————这比一切都重要，五角大厦一定要被摧毁！
,./audio_RA2/Zofia/SovietWar/RA2_ms1so02.mp3,,,"We can't let a mere bridge delay our conquest, commander! Order your Engineers to enter the bridge's control station!",我们不能让一座小小的桥延误了我们的进军，指挥官！命令你的工程师进入桥梁的控制站
,./audio_RA2/Zofia/SovietWar/RA2_ms1so03.mp3,,,"Commander, pay no heed to casualties. For every Conscript who dies in the crusade, there are a thousand more who stand eager to replace him!",指挥官，不需要花任何心思在那些伤亡的人身上。还有上千个人希望自己能接替这些在圣战中殉职的士兵
,./audio_RA2/Zofia/SovietWar/RA2_ms1so04.mp3,,,"Commander, you can order your Conscripts into nearby buildings to fortify them against the enemy.",指挥官，你可以命令你的动员兵军队进驻附近的建筑物当中，在那里建筑防御工事来抵抗敌人
,./audio_RA2/Zofia/SovietWar/RA2_ms1so05.mp3,,,"At last, the Pentagon is within our grasp! Destroy it, immediately.",五角大厦终于落入我们的手中了！立刻摧毁它！
,./audio_RA2/Zofia/SovietWar/RA2_ms1so06.mp3,,,"Ah... Our Comrades have decided to lend us support. These reinforcement Commander, are some of our most useful vehicles - Flak Tracks! Their speed, armor, and ability to carry infantry are the perfect support for our legion of Conscripts.",嗯...我们的同志已经决定为我们提供支持。他们提供的增援中包括一些最有用的车辆——防空履带车！他们所具有的速度、装甲以及运输部队的能力，对于我们的动员兵部队来说，是相当理想的支持
,./audio_RA2/Zofia/SovietWar/RA2_ms1so07.mp3,,,"Superb, Commander! The Pentagon has been destroyed!",太棒了，指挥官！五角大厦已经被摧毁了！
,./audio_RA2/Zofia/SovietWar/RA2_ms1so09.mp3,,,Our base is out of power! We must build more generators to bring our radar and defenses back online!,我们的基地断电了！我们必须建造更多的发电机，来让我们的雷达和防御工事恢复运作！
,./audio_RA2/Zofia/SovietWar/RA2_ms1so10.mp3,,,"Be wary of those barrels of petrol! If damaged, they will surely explode violently. Perhaps we can use them to our advantage...",小心这些汽油桶！要是出了任何差错，它们一定会造成大爆炸。不过说不定我们可以利用它们来制造我们的优势…
,./audio_RA2/Zofia/SovietWar/RA2_ms1so11.mp3,,,Capture the airport commander in order to allow paratroopers to land in the area.,为了让伞兵能够在这个区域降落，不过我们需要占领机场，将军同志！
,./audio_RA2/Zofia/SovietWar/RA2_ms1so12.mp3,,,"Excellent, Comrade Commander! As soon as the Paratroopers are completely prepared, we will be able to strike anywhere you desire!",相当好，指挥官同志！只要伞兵一准备好，我们就能攻击任何一个你想要的地方！
,./audio_RA2/Zofia/SovietWar/RA2_ms1so13.mp3,,,The building that you've just discovered is one of America's special civilian buildings. Use an Engineer to convert the building and gain its powers.,你刚刚发现的那栋建筑物是美国的特殊市民建筑。派一名工程师去转变建筑物，并且获得能源
,,,./audio_RA2/Others/SovietWar/RA2_ms3ca04.mp3,"By your command, Comrade.",遵命，同志。
,,,./audio_RA2/Others/SovietWar/RA2_ms3ca05.mp3,Death to the capitalists!,资本主义者去死！
,,,./audio_RA2/Others/SovietWar/RA2_ms3ca06.mp3,Glory to Mother Russia!,荣耀属于祖国母亲俄罗斯！
,,,./audio_RA2/Others/SovietWar/RA2_ms3ca07.mp3,"I will obey the Soviet...Ooh, where am I?",我会服从苏联的领导...噢，我这是在哪儿？
,,,./audio_RA2/Others/SovietWar/RA2_ms3ia01.mp3,Yes master.,是，主人。
,./audio_RA2/Zofia/SovietWar/RA2_ms3so01.mp3,,,"Welcome to New York, Commander. Capture the Allied Battle Lab at the World Trade Center and use their technology to build the PSYCHIC BEACON.",欢迎到纽约来，指挥官。占据位于世界贸易中心的盟军作战实验室，利用他们的科技，兴建心灵信标
,./audio_RA2/Zofia/SovietWar/RA2_ms3so02.mp3,,,"The beacon is placed, Commander, but it needs time to charge. Keep the Allies from destroying the beacon.",心灵信标已经部署完毕，指挥官，但它需要时间充能。不要让盟军摧毁这具心灵信标
,./audio_RA2/Zofia/SovietWar/RA2_ms3so03.mp3,,,Beacon deployed and online.,心灵信标部署完毕，已上线开始运作。
,./audio_RA2/Zofia/SovietWar/RA2_ms3so04.mp3,,,"Excellent, Commander. Now use our new conscripts to deal with the remaining Allied Forces.",太棒了，指挥官。现在使用我们新的动员兵，料理掉仅存的盟军军队
,./audio_RA2/Zofia/SovietWar/RA2_ms4so01.mp3,,,Allied fleet has arrived.,盟军舰队已经抵达
,./audio_RA2/Zofia/SovietWar/RA2_ms4so02.mp3,,,"I have displayed the estimated time remaining until the Allied fleet arrives, Commander.",我已经显示了盟军舰队抵达前剩余的预估时间，指挥官
,./audio_RA2/Zofia/SovietWar/RA2_ms4so03.mp3,,,The Allied air forces are threatening our position. Deploy our flak cannons and they will turn the enemy's air units into scrap metal.,盟军空军对我们所在位置产生威胁。部署防空炮，能将敌人的空军战机化成废铁
,,,./audio_RA2/Others/SovietWar/RA2_ms5te01.mp3,"Get me close to the tower and I'll take care of the rest, Commander.",让我再靠近铁塔一点，其他的事交给我来处理就好，指挥官
,./audio_RA2/Zofia/SovietWar/RA2_ms7so01.mp3,,,Sources have reported that Allied troops are amassing outside their Chronosphere. A squad has just been teleported.,消息来源指出，盟军部队正在他们的超时空传送仪外集结。已经有一小队军队传送了
,./audio_RA2/Zofia/SovietWar/RA2_ms7so02.mp3,,,Another enemy platoon has been teleported by the Chronosphere.,另一排敌军部队已经由超时空传送仪传送了
,./audio_RA2/Zofia/SovietWar/RA2_ms7so03.mp3,,,One last Allied platoon has been teleported by the Chronosphere.,最后一排盟军部队已经由超时空传送仪传送了
,./audio_RA2/Zofia/SovietWar/RA2_ms8so01.mp3,,,"Now that the beacon is destroyed, the Americans are free from Vladimir's mind control!",现在心灵信标已经遭到摧毁，美国人已经不再受维拉迪摩的控制了！
,./audio_RA2/Zofia/SovietWar/RA2_ms8so02.mp3,,,Destroy monuments to receive a cash bonus from Moscow.,摧毁纪念碑，获取来自莫斯科的现金奖励。
,,,./audio_RA2/Others/SovietWar/RA2_ms9pr01.mp3,Get me outta here!,带我离开这里！
,,,./audio_RA2/Others/SovietWar/RA2_ms9pr02.mp3,"You Soviet scum, you'll never take me!",你们这些苏联的人渣，你们永远不可能抓到我！
,,,./audio_RA2/Others/SovietWar/RA2_ms9pr03.mp3,They're breaking in! Do something!,他们攻进来了！做点事吧！
,,,./audio_RA2/Others/SovietWar/RA2_ms9pr04.mp3,"You don't want the Vice President running the country, do you?",你该不会想让副总统治理国家吧，不是吗？
,,,./audio_RA2/Others/SovietWar/RA2_ms9pr05.mp3,Er...,呃哦……
,,,./audio_RA2/Others/SovietWar/RA2_ms9se01.mp3,Get the President out of here! Go go go!,快把总统救出这里！快快快！
,./audio_RA2/Zofia/SovietWar/RA2_ms9so01.mp3,,,Intelligence reports that there is another bridge south of your position.,情报显示，在您目前所在位置以南还有一座桥
,./audio_RA2/Zofia/SovietWar/RA2_ms9so02.mp3,,,Yuri is in route to your position. Clear out the enemy defenses for his arrival.,尤里正朝你的位置前进。在他抵达之前，扫除敌人防卫
,./audio_RA2/Zofia/SovietWar/RA2_ms9so03.mp3,,,"Careful not to destroy the bunker, Commander. We want the President alive for interrogation.",注意不要摧毁碉堡，指挥官。我们希望活捉总统以备审问
,./audio_RA2/Zofia/SovietWar/RA2_ms9so04.mp3,,,The President is on the rescue ship. Sink the ship and we'll fish him from the water.,总统登上了救援船。击沉那艘船，我们会从水里把他捞上来的。
,,./audio_RA2/Yuri/SovietWar/RA2_ms9yu01.mp3,,Perhaps he needs some gentle persuasion.,也许他需要一点温柔的劝说。
,./audio_RA2/Zofia/SovietWar/RA2_msaso01.mp3,,,"Greetings, Commander. Your forces need to invade the Allied base and take over their Battle Lab. Get an Engineer in there so we can pin-point the location of their Super Weapon.",你好，指挥官。你的军队需要侵入盟军基地，占领作战实验室。派一名工程师到那里去，这样我们就能定位他们的超级武器所在位置
,./audio_RA2/Zofia/SovietWar/RA2_msaso02.mp3,,,"When your men are ready, I suggest you begin your assault here, Commander.",当你准备好你的部队后，我建议你从这里开始攻击，指挥官
,./audio_RA2/Zofia/SovietWar/RA2_msaso03.mp3,,,"This beach is well defended, but it is also the only place to land troops effectively. Good luck, Sir.",这个滩头防卫森严，但也是唯一能有效登陆部队的地方。祝您好运，长官
,./audio_RA2/Zofia/SovietWar/RA2_msaso04.mp3,,,"Ah-ha, there it is! A Weather Control Device. Luckily Intel says that it couldn't possibly be operational yet. Take it out, Commander.",啊哈，在这里！天气控制仪。幸运的是，情报指出这座装置暂时还不能使用。将之摧毁吧，指挥官
,./audio_RA2/Zofia/SovietWar/RA2_msaso05.mp3,,,"Apparently our intelligence was wrong. Apologies, Commander. I'm now downloading schematics for a Nuclear Missile Silo so you can deal with this new threat.",很显然我方情报是错误的。我向您道歉，指挥官。我正在下载核弹发射井的简图，以便您应对这个新的威胁
,,./audio_RA2/Yuri/SovietWar/RA2_msayu01.mp3,,Perhaps I could be of assistance.,或许我能帮得上忙
,./audio_RA2/Zofia/SovietWar/RA2_msbso01.mp3,,,"Yuri will destroy us all. He must be stopped, no matter what the cost.",尤里会把我们全部消灭。我们必须不计一切代价阻止他
,./audio_RA2/Zofia/SovietWar/RA2_msbso02.mp3,,,"Commander, Yuri must be using an Iron Curtain device to make his troops invulnerable to attack! Intel indicates that the Iron Curtain effect can't possibly be maintained for long.",指挥官，尤里一定是使用铁幕装置让他的部队刀枪不入！情报指出铁幕的影响效果不可能持续太久
,./audio_RA2/Zofia/SovietWar/RA2_msbso05.mp3,,,"Commander, looks like our Nuclear Silo has been noticed... Yuri's sending a fleet of Kirovs our way!",指挥官，看来我们的核弹发射井已经被发现了...尤里派了大批的基洛夫空艇朝我们而来！
,./audio_RA2/Zofia/SovietWar/RA2_msbso06.mp3,,,We'd better get some Flak Cannons in place.,我们最好加装一些防空炮
,,./audio_RA2/Yuri/SovietWar/RA2_msbyu01.mp3,,"You don't really think that War Factory will help you defeat me, do you?",你不会真的认为战车工厂能帮助你击败我吧？
,,./audio_RA2/Yuri/SovietWar/RA2_msbyu02.mp3,,So you're building a Kirov. I'm impressed.,所以你现在试图建造基洛夫空艇，这实在是令我印象深刻
,,./audio_RA2/Yuri/SovietWar/RA2_msbyu03.mp3,,I wouldn't build that Psychic Sensor if I were you.,换做我是你，我就不会建造那心灵探测器
,,./audio_RA2/Yuri/SovietWar/RA2_msbyu04.mp3,,"You're not really planning to nuke mother Russia, are you?",你不会真打算在祖国俄罗斯上扔核弹吧，不会吧？
,,./audio_RA2/Yuri/SovietWar/RA2_msbyu05.mp3,,Terror Drones are such mindless beasts. Why don't you train an Engineer instead?,恐怖机器人净是些不长脑子的野兽。为什么你不干脆训练个工程师？
,./audio_RA2/Zofia/SovietWar/RA2_mscso03.mp3,,,Now move up the coast. There is a small airfield there where we can build a base and reclaim our captured Kirov airships.,现在移动到海岸线。那里有个小型机场，我们可以在那里兴建基地，重新夺回被俘的基洛夫空艇
,./audio_RA2/Zofia/SovietWar/RA2_mscso04.mp3,,,"They are using the Chronosphere to transport troops into our base! We cannot stop this assault. Attack soon, Commander, or we will be overrun!",他们正在使用超时空传送仪传送部队到我们的基地里！我们无法停止这次攻击。快还击，指挥官，不然我们会被击败！
,./audio_RA2/Zofia/SovietWar/RA2_csofu39.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu40.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu41.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu42.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu43.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu44.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu45.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu46.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu47.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu48.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu49.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu50.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu51.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu52.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu53.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu54.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu55.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu56.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu57.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu58.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu59.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu60.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu61.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu62.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu63.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu64.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu65.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu66.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu67.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu68.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu69.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu70.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu71.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu72.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu73.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu74.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu75.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu76.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu77.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu78.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu79.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu80.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu81.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu82.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu83.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu85.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu86.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu87.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu88.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu89.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu90.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu91.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu92.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu93.mp3,,,,
,./audio_RA2/Zofia/SovietWar/RA2_csofu94.mp3,,,,
,,,./audio_RA2/Others/SovietWar/RA2_s01_p01.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_s01_p03.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_s02_p01.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_s03_p01.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_s04_p01.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_s05_p01.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_s06_p02.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_s07_p01.mp3,,
,,,./audio_RA2/Others/SovietWar/RA2_xs1bo01.mp3,Boris reporting.,鲍里斯报到.
,,,./audio_RA2/Others/SovietWar/RA2_xs1bo02.mp3,"Have I been gone somewhere, Comrade Sofia?",我刚才去过什么地方么，索菲亚同志?
,,,./audio_RA2/Others/SovietWar/RA2_xs1bo03.mp3,"I am not swimming out there, get me an armored transport from shipyard!",我可不会游过去，从码头给我整个装甲载具带我过去！
,./audio_RA2/Zofia/SovietWar/RA2_xs1so01.mp3,,,"Excellent, commander. Now take your troops and capture the time machine here.",非常好，指挥官。现在带上你的部队占领这里的时间机器。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so02.mp3,,,"Once we capture it, we can travel back in time, and destory the Phychic Dominator.",一旦我们占领了它，我们就能回到过去，然后摧毁心灵控制器。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so03.mp3,,,"Good luck, sir.",祝你好运，指挥官。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so04.mp3,,,"Commander, don't try to attack the Phychic Dominator now, it's too well defended in this time period. First capture the time machine so we can attack the Dominator in the past, before the defences were placed.",指挥官，现在先不要尝试进攻心灵控制器。它在这个时空下防守太过严密。我们首先先占领时间机器，这样就能在过去的时空，也就是防御措施尚未建立的时候进攻它了。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so05.mp3,,,"Stop, sir! we may need those powerplants to bring the time machine online.",停下，指挥官！我们也许需要这些发电厂来让时间机器恢复运作。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so06.mp3,,,"This is Alcatraz Island, Commander. This will be our target when we arrive in the past. But first we must capture the allied Time Machine.",这里是恶魔岛，指挥官。这里将成为我们回到过去时空后的目标。但我们首先应当占领盟军的时间机器。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so07.mp3,,,That's it! We have enough power. We are beginning the time shift.,就是这样！我们有充足的电量了。我们现在就启动时间穿梭。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so08.mp3,,,"Sir, Yuri almost has enough power to use the Phychic Dominator. Stop him, and get to the time machine.",指挥官，尤里几乎要获得足够的能源来启动心灵控制器了。阻止他，然后拿下时间机器。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so09.mp3,,,"Sir, too many of the powerplants have been destroyed. We must abort the mission.",指挥官，发电厂已经被摧毁太多了，我们必须放弃任务。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so10.mp3,,,"Sir, we have lost Boris. We cannot complete the mission without him.",指挥官，我们失去了鲍里斯。我们无法在没有他的情况下完成任务。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so11.mp3,,,"The time machine has recharged. Hold on, commander, the time shift is beginning.",时间机器已经充能完成。抓稳，指挥官，时间穿梭正在启动。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so12.mp3,,,"Commander, if my records are correct, there should been established a soviet base in the area during this time period. Find it, and assume command.",指挥官，如果我的记录是正确的，在这个时空，这个地区应该建立有一个苏军基地。找到它，之后接管指挥。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so13.mp3,,,"Good, we have assume command of this base. Now build up a strike force and destroy the Phychic Dominator.",很好，我们已经接管了这个基地的指挥权。现在建立一支突袭部队，然后拿下那座心灵控制器。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so14.mp3,,,"Sir, you must destroy the allied navy and grand cannons before our transports can approch.",指挥官，在我们的运输力量能够接近前，你必须摧毁掉盟军海军和巨炮
,./audio_RA2/Zofia/SovietWar/RA2_xs1so15.mp3,,,"The time machine has been destroyed, we have failed our mission.",时间机器被摧毁，我们的任务失败了。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so16.mp3,,,No! I can't believe we've lost Boris again. It is a dark day of mother Russia.,不！我无法相信我们居然又失去了鲍里斯同志，这是我们祖国母亲俄罗斯黑暗的一天。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so17.mp3,,,"Comrade General, Boris has fallen. We must not let his sacrisfice be in vain.",将军同志，鲍里斯已经牺牲了。我们绝不能让他的牺牲白费。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so18.mp3,,,"Stop, comrade General. Do not destroy the time machine, we need it to continue our mission.",停下，指挥官同志。不要毁掉时间机器，我们需要它来进行我们的任务。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so19.mp3,,,"Look out, General. Those defences are threatening our position.",注意，将军。那些防御措施正在威胁我们所在位置。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so20.mp3,,,"Commander, destroy all of the defences around the time machine, so we can capture it.",指挥官，摧毁掉时间机器周围的所有防守力量，这样我们就能占领它了。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so21.mp3,,,"This is Alcatraz Island, commander. This will be our target when we arrive in the past. But first we must capture the Allied Time Machine.",这里是恶魔岛，指挥官。这里将是我们回到过去时空之后的目标。但首先我们必须占领盟军的时空机器。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so22.mp3,,,"Comrade Boris, it is good to see you again.",鲍里斯同志，很高兴再次看到你。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so23.mp3,,,"No, no, of course not. It is just good to see that you are well.",不、不，当然没有。看到你一切安好就好。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so24.mp3,,,"We should find Boris when we arriving the past, so we can avoid his dark future.",当我们到达过去时空时我们应该能找到鲍里斯，这样我们就能避免他遭遇他的黑暗未来了。
,./audio_RA2/Zofia/SovietWar/RA2_xs1so25.mp3,,,"Sir, Yuri's engineers are trying to capture the powerplants in the city. If he captures enough of them, he will bring the Phychic Dominator online, and all will be lost.",指挥官，尤里的工程师正在尝试占领城市中的发电厂。如果他们占领的数量足够，他将让心灵控制器恢复运作，之后我们的一切都将不复存在。
,./audio_RA2/Zofia/SovietWar/RA2_xs2so01.mp3,,,"Commander, your first task is to eliminate the German border stations that guard the enter ways into Germany.",指挥官，您的首要任务是清除掉横亘在深入德国国土必经路线上的德国边境哨站。
,./audio_RA2/Zofia/SovietWar/RA2_xs2so02.mp3,,,These forces should be more than sufficient for the task given your exceptional command abilities.,鉴于您卓越的指挥能力，这些部队应该足以完成任务。
,./audio_RA2/Zofia/SovietWar/RA2_xs2so03.mp3,,,"Einstein's laboratory is here. Your objective is to destroy the lab and this prototype Chronosphere to ensure the allies cannot rally to victory, this time around.",爱因斯坦的实验室在这里。你的目标是摧毁这个实验室和这台超时空转换仪的原型机，以确保盟军这次不会取得胜利。
,./audio_RA2/Zofia/SovietWar/RA2_xs2so04.mp3,,,"The allied general and his base is your only true opponent, commander. Ignore him, or crush him, at your leisure.",盟军的将军和他的基地是你唯一的真正对手。无视他，或者碾碎他，随您所欲。
